Time,Chamber Pressure,Free Volume,Regressed Length,Thrust,Exit Pressure
0.0,101325.0,0.0012451612507289554,0.0,-102.08877855930695,2659.053255224573
0.0014275358135027048,258618.3675373087,0.0012455454323859125,5.069952697113242e-06,-44.72974641739351,6786.874039584956
0.004053811944916817,783356.8943889912,0.0012469027433750983,2.2977967687295536e-05,146.6228484124352,20557.490254405715
0.0062780726447632575,1283298.5031230003,0.0012483694315121394,4.232192545156483e-05,328.93293086172974,33677.36552829051
0.00848909481747748,1647171.61466696,0.0012496817698659554,5.962390546026613e-05,461.6239007824895,43226.42036904708
0.011889916608801798,2102858.8828451848,0.001251692464787839,8.612161299948955e-05,627.7960736549144,55184.93715970784
0.01665288288826895,2577782.1077293935,0.0012545008051030302,0.0001231078753239753,800.9828834205146,67648.25960836423
0.026652882888268947,3173489.6816500644,0.0012603873842901856,0.00020054821369688668,1018.2152462001618,83281.30341389783
0.03665288288826895,3466013.5087162247,0.0012662723228696552,0.00027785069774488255,1124.8877897515204,90957.95216387093
0.04665288288826895,3610459.8500210866,0.001272159712978531,0.0003550704906098264,1177.5619899635678,94748.63081229897
0.05665288288826895,3671571.1222657464,0.0012780141706715269,0.0004317457852215772,1199.8469946258479,96352.36263951908
0.06665288288826896,3699721.64739579,0.0012838603788364851,0.0005082024131778864,1210.112442565749,97091.1116697024
0.07665288288826895,3715639.014081563,0.0012897122315812172,0.0005846235134600904,1215.916913292255,97508.82818290651
0.08665288288826895,3726579.597860157,0.0012955734692876122,0.00066105885781152,1219.9065366720126,97795.93990173729
0.09665288288826894,3735422.0812775795,0.0013014453600302257,0.0007375257644970217,1223.131061001902,98027.99156041349
0.10665288288826894,3743466.71942604,0.0013073287089441761,0.0008140354408556214,1226.0646408810292,98239.1055130981
0.11665288288826893,3751390.3857470956,0.0013132243990810256,0.0008906000460812752,1228.9541068407646,98447.04482446564
0.12665288288826893,3759625.75099509,0.0013191336078888273,0.0009672354915330082,1231.9572377887246,98663.16399318652
0.13665288288826893,3768544.6216810355,0.001325058000534572,0.00104396391882438,1235.2096177101052,98897.22026883803
0.14665288288826894,3778586.906567113,0.0013310000386776502,0.0011208176508162467,1238.8716649443738,99160.75809579305
0.15665288288826895,3790423.6800054274,0.0013369635952812265,0.001197847062394516,1243.1880953109862,99471.38835429298
0.16665288288826896,3805282.531866586,0.00134295532935215,0.0012751381866459004,1248.6065651094282,99861.32645851518
0.17665288288826897,3825507.338026943,0.0013489873423785062,0.001352846685361212,1255.9817985650968,100392.08231005215
0.18665288288826898,3855523.99386627,0.0013550819900120267,0.0014312592661031693,1266.927754863428,101179.80386367187
0.196652882888269,3902620.63740651,0.0013612780345470773,0.0015108718311884245,1284.1021464661767,102415.752379002
0.206652882888269,3968036.993292689,0.0013676092650199492,0.001592113923646837,1307.9570547730523,104132.46172086308
0.216652882888269,4029174.5170852183,0.0013740342360815875,0.001674449336502791,1330.2516323970003,105736.88246260396
0.226652882888269,4073436.772806258,0.0013805019008820921,0.0017572219305179789,1346.3924283398076,106898.44866204746
0.23665288288826902,4105368.992483251,0.0013869991057643288,0.0018402630585378017,1358.0369194171624,107736.44000355898
0.24665288288826903,4130489.276331821,0.001393524416815738,0.0019235544756333507,1367.1973512347492,108395.6669716291
0.25665288288826904,4151713.3879949567,0.0014000767212354963,0.002007082139859063,1374.936994184288,108952.64741285398
0.26665288288826905,4170545.036142305,0.0014066548305935375,0.002090831135927614,1381.8041948061625,109446.84287604126
0.27665288288826906,4187817.294202047,0.0014132577165559288,0.002174788674902144,1388.1027439485933,109900.11555325652
0.28665288288826907,4204003.067133239,0.0014198844785442573,0.002258943669018447,1394.0050924349764,110324.87580197115
0.2966528828882691,4219364.153319743,0.0014265342654115679,0.0023432857270905966,1399.6067083842152,110727.9939488057
0.3066528828882691,4234031.8517471645,0.0014332062062003001,0.002427804272533948,1404.9554716456207,111112.91564878188
0.3166528828882691,4248059.525031888,0.001439899374627344,0.002512488094367968,1410.0708415776928,111481.04128718277
0.3266528828882691,4261483.079168538,0.001446612864003616,0.002597326296115087,1414.9659117592132,111833.31313839168
0.3366528828882691,4274350.271820898,0.0014533458653724037,0.002682309278384131,1419.6580976312457,112170.98449795606
0.3466528828882691,4286715.361218885,0.0014600976696672765,0.002767428757222019,1424.1671851491824,112495.47925457939
0.35665288288826913,4298633.810712782,0.001466867660072057,0.0028526776592342905,1428.5133997309263,112808.25292271633
0.36665288288826914,4310159.025858483,0.0014736553026815917,0.0029380499962843743,1432.7162163934147,113110.70701450357
0.37665288288826915,4321340.561703678,0.0014804601368924482,0.0030235407378592927,1436.7937060166716,113404.1419939023
0.38665288288826916,4332223.3297857065,0.0014872817663273547,0.003109145691175529,1440.7622461654605,113689.73646608953
0.39665288288826916,4342847.444137201,0.0014941198506918545,0.003194861393928805,1444.636464933281,113968.54313621258
0.4066528828882692,4353248.446940853,0.0015009740987130809,0.003280685021439264,1448.429323230255,114241.49473120546
0.4166528828882692,4363457.737123649,0.0015078442621676228,0.0033666143081449206,1452.1522710754791,114509.41524730803
0.4266528828882692,4373503.0875900155,0.0015147301309305456,0.0034526474824655333,1455.8154362126897,114773.03352372022
0.4366528828882692,4383409.177804992,0.001521631528934697,0.0035387832135361855,1459.427818323504,115032.99721908347
0.4466528828882692,4393197.354191949,0.001528548308568317,0.0036250205389039007,1462.9972016533955,115289.86652364256
0.4566528828882692,4402883.256640574,0.0015354803369420154,0.0037113586915369545,1466.5292894875656,115544.0518721331
